date,timestamp,symbol,address,aave_usdc_apy,borrow APR,supplied,borrowed,liquidityIndex,variableBorrowIndex,price,aave_utilization_rate,aave_utilizacao_aceleracao,usdc_depeg_risk
2025-08-14 00:00:00+00:00,1755129600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.535722720122095,5.4889519006415615,4626403486.183307,4247930697.086277,1.1400216236356706,1.1862224936524188,0.99979999,0.9181928705035491,,0.00020001000000002822
2025-08-15 00:00:00+00:00,1755216000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.3723270462478565,5.858653723437616,5122904317.772229,4248076972.432424,1.1401659680685468,1.186413007028995,0.99985801,0.8292321521007371,-0.08896071840281206,0.00014199000000003625
2025-08-16 00:00:00+00:00,1755302400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.341846817427567,5.838197178243254,5211571645.372516,4306570665.780624,1.1403008406048851,1.1866022105219411,0.99987341,0.8263477812119374,-0.00288437088879967,0.0001265900000000375
2025-08-17 00:00:00+00:00,1755388800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.453330394759552,5.9126744627956604,5216784209.860399,4365930721.035026,1.1404404296009147,1.1867947810224115,0.99993424,0.8369007697851197,0.01055298857318232,6.57600000000258e-05
2025-08-18 00:00:00+00:00,1755475200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.4843424820918605,5.933226076841301,5381402596.003498,4519234535.89302,1.1405804695954989,1.186987563253374,0.99989,0.8397874820310288,0.0028867122459090844,0.0001100000000000545
2025-08-19 00:00:00+00:00,1755561600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.725283195763896,6.0905348271723145,5268562741.073069,4541847918.93964,1.140725941278404,1.187184225008064,0.99990359,0.8620658312620918,0.022278349231062977,9.641000000004674e-05
2025-08-20 00:00:00+00:00,1755648000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.552576054563047,5.978195522420096,5480688920.151997,4637627756.172075,1.1408698996614743,1.1873797496627887,0.9998,0.8461760599328924,-0.015889771329199442,0.00019999999999997797
2025-08-21 00:00:00+00:00,1755734400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.608218378134519,6.014617808644378,5670752181.411565,4827751817.720234,1.141012971120116,1.1875747839828332,0.99986256,0.8513424080751328,0.0051663481422404844,0.0001374400000000442
2025-08-22 00:00:00+00:00,1755820800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.65881223616864,6.047545071372264,5759757466.852942,4930166683.568302,1.1411555103824844,1.1877694232127476,0.99989811,0.8559677576601298,0.004625349584996941,0.00010189000000004889
2025-08-23 00:00:00+00:00,1755907200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.734368105408873,6.096386898327073,5832249570.868743,5032611950.152533,1.1413050865904255,1.187968911567788,0.9999903,0.8628937923523906,0.00692603469226083,9.700000000001374e-06
2025-08-24 00:00:00+00:00,1755993600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.632112355630712,6.03019078288648,5973231353.251692,5098368722.60965,1.1414536832497983,1.1881677503184023,0.99989434,0.8535361215892321,-0.009357670763158521,0.00010566000000000741
2025-08-25 00:00:00+00:00,1756080000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.759837026336197,6.112762910085133,5978712461.728394,5172778663.751965,1.1416004664637371,1.188365176784386,0.99982,0.8651994383179551,0.011663316728723006,0.00017999999999995797
2025-08-26 00:00:00+00:00,1756166400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.477031664883389,5.928387638771079,6103226207.900756,5121307647.107474,1.141745519430455,1.1885617420060397,0.99986676,0.8391148341311409,-0.026084604186814242,0.00013324000000003444
2025-08-27 00:00:00+00:00,1756252800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.373711939797665,5.859581486504882,6018666885.013528,4991806971.600873,1.1418847553759417,1.1887542126547173,0.99981907,0.8293874818077182,-0.0097273523234227,0.00018092999999996806
2025-08-28 00:00:00+00:00,1756339200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.256858111679582,5.7807754168469465,6095558165.798819,4987649946.314589,1.1420186665554417,1.1889428039917505,0.99986998,0.8182433520689668,-0.01114412973875134,0.00013001999999995295
2025-08-29 00:00:00+00:00,1756425600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.124541665795016,5.690223928706444,6092144203.927858,4906564799.785411,1.1421499256061984,1.189130001734684,0.9999,0.8053920976824457,-0.012851254386521127,9.999999999998899e-05
2025-08-30 00:00:00+00:00,1756512000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.001420511195746,5.604651421381961,6141404666.308801,4871915224.385047,1.1422767812965513,1.1893137529642406,0.9998802,0.7932900515596929,-0.012102046122752785,0.00011980000000000324
2025-08-31 00:00:00+00:00,1756598400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.032432151520013,5.626327969705726,6105181720.089028,4861972522.43572,1.1424032805843647,1.1894973475891912,0.9999,0.7963681910462153,0.0030781394865223577,9.999999999998899e-05
2025-09-01 00:00:00+00:00,1756684800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.00858672625225,5.609667911240387,6137598299.645742,4873193119.260551,1.1425291777346385,1.189680472630538,0.99982739,0.7939902354870355,-0.002377955559179745,0.00017261000000001747
2025-09-02 00:00:00+00:00,1756771200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.081727478244642,5.660613627925988,6142504621.165692,4921442504.727669,1.1426549813471594,1.1898635348184676,0.99986357,0.8012110382089876,0.007220802721952135,0.0001364299999999652
2025-09-03 00:00:00+00:00,1756857600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.067595682904516,5.650806016635568,6167450493.655822,4932928600.491686,1.1427817860095015,1.190047366831437,0.99985962,0.7998327032484439,-0.0013783349605437367,0.00014038000000005102
2025-09-04 00:00:00+00:00,1756944000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.192130655878109,5.736657411507342,6122545097.947044,4971475591.006079,1.1429115542125,1.1902333488235064,0.99984,0.8119949320868324,0.012162228838388467,0.000160000000000049
2025-09-05 00:00:00+00:00,1757030400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.388931568129186,5.869767708855907,5939009798.38571,4934158615.326592,1.1430461608216151,1.1904226614246585,0.99982402,0.8308049292438872,0.01880999715705478,0.0001759799999999645
2025-09-06 00:00:00+00:00,1757116800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.310415652561307,5.817027080304634,6010895070.173152,4949076086.225128,1.1431829217375944,1.1906136554071172,0.99983264,0.8233509366655045,-0.00745399257838264,0.00016735999999994977
2025-09-07 00:00:00+00:00,1757203200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.313334946368009,5.818996581417576,6005827709.724638,4946642953.259439,1.1433175757311107,1.1908032340776993,0.99986539,0.8236405025821559,0.00028956591665141307,0.00013461000000003498
2025-09-08 00:00:00+00:00,1757289600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.30784869068242,5.81529472874919,6004244490.504512,4942064161.03743,1.1434525435124716,1.1909930264684827,0.99985724,0.823095090290397,-0.0005454122917589732,0.00014276000000001954
2025-09-09 00:00:00+00:00,1757376000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.407059437153746,5.881877345409019,5979252686.744044,4977909190.860795,1.1435889852029804,1.1911837210372955,0.99992206,0.8325303263895805,0.009435236099183508,7.794000000005408e-05
2025-09-10 00:00:00+00:00,1757462400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.680885255173708,6.0618544952143525,5776567974.229471,4956395519.927218,1.143731567991225,1.1913789089893945,0.99976288,0.8580173456001521,0.025487019210571615,0.00023711999999997957
2025-09-11 00:00:00+00:00,1757548800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.819476012773441,6.1509390213733495,5852142249.638162,5095102691.114707,1.1438804268184144,1.191578224835126,0.99985,0.8706389000420722,0.012621554441920146,0.00014999999999998348
2025-09-12 00:00:00+00:00,1757635200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.722383124595537,6.088665553307678,5744045503.011582,4950152696.501337,1.1440364725527026,1.1917823435272614,0.99979722,0.8617885589356822,-0.008850341106390047,0.000202779999999958
2025-09-13 00:00:00+00:00,1757721600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.775263146026824,6.12266030097001,5852516802.663838,5071864784.299758,1.1441853386907794,1.19198156660123,0.99986,0.8666125968218052,0.004824037886123067,0.000140000000000029
2025-09-14 00:00:00+00:00,1757808000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.381606667947115,5.864867493846527,5869641940.542534,4872597949.877119,1.1443266297601797,1.1921759481293317,0.99979,0.8301354663938397,-0.03647713042796552,0.00021000000000004349
2025-09-15 00:00:00+00:00,1757894400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.385045574583151,5.867168564832598,5862778846.987562,4868671053.754805,1.144464418717123,1.1923677835820568,0.99983672,0.8304374394501416,0.000301973056301863,0.00016327999999998788
2025-09-16 00:00:00+00:00,1757980800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.581262403085104,5.997000622634221,5924817800.292324,5029136422.644584,1.1446062272986512,1.1925623572653448,0.99978411,0.8488254984645185,0.0183880590143769,0.00021588999999999636
2025-09-17 00:00:00+00:00,1758067200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.574191321440226,5.992370713557174,6004515521.708748,5092919245.645069,1.144747705525972,1.192756902856597,0.9998035,0.8481815439117627,-0.0006439545527557877,0.00019650000000004386
2025-09-18 00:00:00+00:00,1758153600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5.148752511756848,6.3575900228149616,5911487739.33906,5319687993.764803,1.1448961722267124,1.1929560334616593,0.99976923,0.8998898802350517,0.05170833632328897,0.00023077000000004677
2025-09-19 00:00:00+00:00,1758240000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5.141600347679566,6.353172804371021,6023032707.513307,5416074972.0859,1.1450576853422931,1.1931638537227982,0.99981814,0.8992272224140059,-0.0006626578210457978,0.00018185999999997815
2025-09-20 00:00:00+00:00,1758326400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5.32831012638386,6.467497316981152,5909607865.304123,5409794144.735601,1.145219797072492,1.193371875728986,0.99975661,0.9154235387591492,0.01619631634514329,0.00024338999999995448
2025-09-21 00:00:00+00:00,1758412800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5.141542847621996,6.353137279563133,5988787060.106715,5385420634.892362,1.1453829640163389,1.1935809740323156,0.99985708,0.8992506463898882,-0.016172892369261005,0.00014292000000004634
2025-09-22 00:00:00+00:00,1758499200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.9172460330719945,6.213016104893764,6055347527.07853,5325009975.493411,1.1455399681065903,1.1937858782909847,0.99964896,0.8793896554542628,-0.019860990935625322,0.00035103999999996915
2025-09-23 00:00:00+00:00,1758585600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5.069298264473078,6.308344938651546,5865641934.682297,5237412685.693918,1.145696155938288,1.1939903704824075,0.99974,0.8928967611756538,0.01350710572139091,0.000260000000000038
2025-09-24 00:00:00+00:00,1758672000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.560886263146604,5.983649291793244,6030885020.637356,5107860006.848935,1.1458481982711164,1.194192084079604,0.99974956,0.8469503214486962,-0.045946439726957555,0.0002504399999999629
2025-09-25 00:00:00+00:00,1758758400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.595708269521827,6.006448202464002,5898817196.787539,5015114830.193231,1.1459882028491688,1.1943856723962551,0.99977431,0.8501899046684195,0.0032395832197232854,0.0002256899999999451
2025-09-26 00:00:00+00:00,1758844800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.100369151673123,5.6735252079035865,5867565928.631283,4711824238.441458,1.1461226831993963,1.194575375364877,0.99970555,0.8030287679341981,-0.0471611367342214,0.00029444999999994614
2025-09-27 00:00:00+00:00,1758931200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.873943643110106,5.514652604625405,5765168554.614461,4500013828.18886,1.146249533935232,1.1947596637651259,0.99967875,0.7805519969727569,-0.022476770961441184,0.00032125000000005066
2025-09-28 00:00:00+00:00,1759017600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.908856593357316,5.539446582679142,5769245400.698925,4523496390.446938,1.1463716094315253,1.19494035521316,0.99968961,0.7840707191791375,0.003518722206380609,0.0003103899999999937
2025-09-29 00:00:00+00:00,1759104000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.877311073649383,5.517048893464875,5749587291.008813,4489742506.956414,1.1464926777796305,1.195120580124111,0.99974112,0.7808808319124853,-0.003189887266652258,0.00025887999999996136
2025-09-30 00:00:00+00:00,1759190400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.786335641053164,5.451939964129794,5540562785.954349,4275512390.301242,1.1466109925786008,1.195298483057238,0.99973117,0.7716747477602666,-0.009206084152218685,0.0002688299999999977
2025-10-01 00:00:00+00:00,1759276800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.9713454038560423,5.583549113194324,5597189191.05339,4423525615.345057,1.1467320621110904,1.195478656429446,0.99959972,0.7903119698751062,0.018637222114839647,0.0004002800000000306
2025-10-02 00:00:00+00:00,1759363200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.949459000425752,5.568142162832839,5713304124.159262,4502884474.475267,1.1468572906691925,1.1956619547747025,0.99976209,0.7881401683894934,-0.002171801485612801,0.00023790999999995233
2025-10-03 00:00:00+00:00,1759449600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.886752330038712,5.523761819261599,5800459000.752129,4534977140.797719,1.1469830558577092,1.195845611670161,0.9998105,0.781830737913962,-0.006309430475531452,0.0001894999999999536
2025-10-04 00:00:00+00:00,1759536000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.640898979415547,5.346207669672691,5954684114.312707,4505958274.507164,1.1471000701568654,1.1960227638172576,0.9997,0.7567081961034039,-0.025122541810558063,0.00029999999999996696
2025-10-05 00:00:00+00:00,1759622400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.63908620372432,5.344876586055481,5975451761.409039,4520597242.494984,1.1472138022955294,1.196197340038132,0.99963379,0.75652811251697,-0.00018008358643384348,0.00036621000000003345
2025-10-06 00:00:00+00:00,1759708800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.719536625760553,5.40363405179867,6049468440.248105,4626801887.587986,1.1473295486236716,1.1963736392876427,0.99971812,0.7648278412042147,0.0082997286872446,0.0002818799999999566
2025-10-07 00:00:00+00:00,1759795200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.664600089366506,5.363580509790611,6111111783.119538,4639356132.182139,1.1474468301530907,1.1965510006064706,0.99975733,0.7591672836025081,-0.005660557601706584,0.00024267000000000039
2025-10-08 00:00:00+00:00,1759881600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.820704178008908,5.4766276747653375,6013508566.75913,4661536861.404407,1.1475646604383225,1.1967288777759442,0.99973323,0.7751775539444615,0.01601027034195346,0.00026676999999997175
2025-10-09 00:00:00+00:00,1759968000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.778887897519528,5.446575326329657,6038856297.803652,4655552161.904568,1.1476838147886403,1.1969076856559293,0.99967726,0.7709327614895894,-0.004244792454872082,0.00032273999999998804
2025-10-10 00:00:00+00:00,1760054400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.81178626688036,5.470232438529871,6006400704.001878,4650479702.236838,1.147802873748379,1.197086501528159,0.99979105,0.7742539886055835,0.00332122711599403,0.00020894999999998554
2025-10-11 00:00:00+00:00,1760140800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.157515631603514,5.712935355731124,5721076395.085016,4626140122.791762,1.1479263546887657,1.1972685882807492,1.00108398,0.8086135900520547,0.03435960144647121,0.0010839799999999844
2025-10-12 00:00:00+00:00,1760227200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.632581457202479,5.340107782259042,5876570479.758422,4441825879.690383,1.1480808808160115,1.197479051075632,0.99995254,0.7558534173954092,-0.052760172656645454,4.745999999999917e-05
2025-10-13 00:00:00+00:00,1760313600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.561356095659418,5.287495813321559,5916261559.383634,4427653386.897468,1.1481941804270897,1.197653517309872,0.99992,0.748387024889878,-0.007466392505531272,7.999999999996898e-05
2025-10-14 00:00:00+00:00,1760400000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.691966122333311,5.3835802371886645,5914335445.592556,4506695735.404647,1.1483070626324352,1.1978274113468688,0.99988,0.7619952870213167,0.013608262131438731,0.00012000000000000899
2025-10-15 00:00:00+00:00,1760486400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.6059260451969366,5.32047913245578,5914922424.432234,4454365368.350832,1.1484254291949012,1.1980061060577747,0.99986,0.7530724916951723,-0.008922795326144373,0.000140000000000029
2025-10-16 00:00:00+00:00,1760572800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.7304886737031695,5.411594127523348,5792282827.39392,4436763126.287222,1.1485406142666696,1.1981820504977576,0.99982493,0.7659783298743758,0.012905838179203433,0.0001750700000000549
2025-10-17 00:00:00+00:00,1760659200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.714097105661,5.399691987273023,5750626283.549812,4395012566.794022,1.1486594230319518,1.1983606012076782,0.99980047,0.7642667685372554,-0.0017115613371203597,0.0001995299999999478
2025-10-18 00:00:00+00:00,1760745600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.56445775201101,5.289798117714795,5738045826.403638,4296197665.145035,1.148775430842264,1.1985373780817348,0.99987988,0.7487213931572428,-0.01554537538001255,0.00012011999999994583
2025-10-19 00:00:00+00:00,1760832000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.4886507979543397,5.233245572640819,5720279054.382554,4237153544.790095,1.1488862915118025,1.1987099477677516,0.99994223,0.7407249724196283,-0.007996420737614529,5.776999999995702e-05
2025-10-20 00:00:00+00:00,1760918400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.916338001315464,5.544756807304313,5375597787.675534,4218765781.836666,1.1490040599512215,1.19888783465929,0.99994,0.7847993745940032,0.04407440217437486,5.999999999994898e-05
2025-10-21 00:00:00+00:00,1761004800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.094577816631124,4.928820803842053,5999000771.532015,4185067303.13615,1.1491170576245628,1.1990619161202083,0.99987,0.6976273987154988,-0.08717197587850434,0.00012999999999996348
2025-10-22 00:00:00+00:00,1761091200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.848454260347964,5.496491972759266,5293883968.60613,4118569336.216969,1.149229438459656,1.1992358000389711,0.99986545,0.7779863254731254,0.08035892675762657,0.00013454999999995554
2025-10-23 00:00:00+00:00,1761177600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.8193912636689538,5.47569828791435,5283547154.891333,4095026831.420645,1.1493500717275165,1.1994158968585995,0.99983999,0.775052575735906,-0.002933749737219382,0.00016000999999998822
2025-10-24 00:00:00+00:00,1761264000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.908819617084337,5.53943213531051,5305054367.064884,4159402699.24537,1.1494714650030893,1.1995967779449277,0.99985984,0.7840452541010684,0.008992678365162377,0.00014015999999994477
2025-10-25 00:00:00+00:00,1761350400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.593651198454588,5.103044418047344,5252662761.645328,4110096623.07682,1.1495918732961992,1.199775209146276,0.99992,0.7824786797828586,-0.0015665743182098346,7.999999999996898e-05
2025-10-26 00:00:00+00:00,1761436800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.569404293905383,5.085799727547641,5276586261.640452,4114908439.821974,1.149704698393242,1.1999426781473064,0.99984356,0.7798429203624312,-0.002635759420427375,0.00015644000000003544
2025-10-27 00:00:00+00:00,1761523200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.5848180179632214,5.0967688561928615,5287413903.812373,4132150883.149037,1.1498175505380923,1.2001101593622308,0.99984,0.781506982112681,0.0016640617502498012,0.000160000000000049
2025-10-28 00:00:00+00:00,1761609600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.588375998677308,5.09929753347522,5288180877.777763,4134845875.218937,1.149930083592994,1.200277509654889,0.99986213,0.7819032614021537,0.00039627928947272295,0.0001378699999999844
2025-10-29 00:00:00+00:00,1761696000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.6650636988771623,5.153498457332736,5256675776.952435,4153946383.787472,1.1500439757607392,1.200445706475228,0.99982182,0.7902230535122956,0.008319792110141888,0.00017818000000002776
2025-10-30 00:00:00+00:00,1761782400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.6353081333654216,5.132535930743507,5270908816.338649,4148298234.642955,1.150158507620337,1.2006144166063617,0.99986,0.787017643292206,-0.0032054102200895773,0.000140000000000029
2025-10-31 00:00:00+00:00,1761868800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.6711744324930713,5.157793004550101,5190283466.906498,4104807825.919019,1.1502733942743988,1.2007836836643573,0.99982,0.7908639002265435,0.0038462569343374886,0.00017999999999995797
2025-11-01 00:00:00+00:00,1761955200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.596513172470992,5.105075851525987,5344226463.849622,4183402199.860108,1.15038870273341,1.2009531281746038,0.99993161,0.7827890955142395,-0.00807480471230404,6.839000000002926e-05
2025-11-02 00:00:00+00:00,1762041600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.939577486793613,5.343012891132546,5191367760.916018,4253201621.87283,1.150511845745626,1.20112813210486,0.99991994,0.8192834369958703,0.036494341481630777,8.006000000004843e-05
2025-11-03 00:00:00+00:00,1762128000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.9416724868029385,5.344433413866319,5169154107.169171,4236033161.472912,1.1506366884038046,1.2013044469444216,0.99984,0.8194828541865097,0.0001994171906394282,0.000160000000000049
2025-11-04 00:00:00+00:00,1762214400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.836645645861196,5.272751424012044,4907921276.786719,3968060773.769331,1.1507542623257203,1.201475570553042,0.99982102,0.8085013083924754,-0.01098154579403432,0.00017898000000005077
2025-11-05 00:00:00+00:00,1762300800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.6733951562333145,5.819394798799227,4393649272.66411,3920616055.665174,1.1508778869699896,1.2016508946383553,0.99985392,0.8923370556812538,0.0838357472887784,0.0001460800000000484
2025-11-06 00:00:00+00:00,1762387200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.711059590824362,5.842798433543619,4256661264.00155,3813713714.545849,1.1510261951179384,1.201843139159334,0.99988474,0.8959401460478674,0.0036030903666136593,0.0001152599999999504
2025-11-07 00:00:00+00:00,1762473600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.768960293457485,5.878593327155233,4414994782.869288,3979852125.758915,1.1511655591518477,1.2020294749563734,0.99987,0.9014398252974659,0.005499679249598488,0.00012999999999996348
2025-11-08 00:00:00+00:00,1762560000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5.799950179508448,6.947560727398075,4441339103.305388,4120022138.09326,1.1513373384525427,1.2022454634538584,0.99989,0.9276531339448965,0.026213308647430544,0.0001100000000000545
2025-11-09 00:00:00+00:00,1762646400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5.993205076521945,7.174751113475931,4432954382.299882,4114792317.019836,1.1515388952133927,1.2024963491451608,0.99992065,0.9282279857084884,0.0005748517635919548,7.935000000003356e-05
2025-11-10 00:00:00+00:00,1762732800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.96335304284371,5.997208344957638,4460670954.982978,4101930527.382466,1.1517056767535216,1.2027061196775815,0.99988191,0.9195770252455483,-0.008650960462940116,0.00011808999999995962
2025-11-11 00:00:00+00:00,1762819200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.615767922080699,5.783403472635245,4645906340.177651,4120018824.218063,1.1518600435159791,1.2029027918926765,0.99978719,0.8868062596501936,-0.032770765595354745,0.0002128099999999522
